incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
336450558164992,358440790720512,2127,2127,512,432,Unendorsed,Unendorsed,1182457,0,0,0,241,10000000000
336450558164992,358440790720512,1408,1408,160,80,Unendorsed,Unendorsed,1182237,0,0,0,241,10000000000
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1089541,29653184,3673332,0,0,0
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1089465,29653012,3673332,0,0,0
336450558164992,358440790720512,4313,4313,160,80,Unendorsed,Unendorsed,1182067,0,0,0,241,10000000000
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1089364,29652782,3673332,0,0,0
336450558164992,357341279092736,1200145,1200145,364,284,Unendorsed,Unendorsed,1181868,0,0,0,241,5000000000
358440790720512,384829069787136,2091,1089,550,328,Endorsed,Endorsed,1088867,29651654,3673332,0,0,0
357341279092736,336450558164992,3687,1683,340,200,Unendorsed,Unendorsed,1967205,10639256,4541064,0,241,1000000000
336450558164992,357341279092736,173124,173124,364,284,Unendorsed,Unendorsed,1183409,0,0,0,241,5000000000
358440790720512,384829069787136,2004,1002,550,328,Endorsed,Endorsed,1088132,29649984,3673332,0,0,0
336450558164992,357341279092736,13451,13451,364,284,Unendorsed,Unendorsed,1182515,0,0,0,241,5000000000
357341279092736,336450558164992,12958,10931,340,200,Unendorsed,Unendorsed,1967565,10640519,4593182,0,241,1000000000
336450558164992,357341279092736,6306,6306,364,284,Unendorsed,Unendorsed,1184269,0,0,0,241,5000000000
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1087512,29648577,3673332,0,0,0
357341279092736,384829069787136,2007,1005,550,328,Endorsed,Endorsed,1968825,29648526,3673332,0,0,0
336450558164992,358440790720512,62580,62580,160,80,Unendorsed,Unendorsed,1182769,0,0,0,241,10000000000
358440790720512,384829069787136,2012,1010,550,328,Endorsed,Endorsed,1086146,29645471,3673332,0,0,0
358440790720512,384829069787136,2091,1089,550,328,Endorsed,Endorsed,1085989,29645114,3673332,0,0,0
357341279092736,336450558164992,3213,1210,340,200,Unendorsed,Unendorsed,1965626,10640758,4538798,0,241,1000000000
357341279092736,384829069787136,2013,1011,550,328,Endorsed,Endorsed,1967190,29643957,3673332,0,0,0
358440790720512,384829069787136,2064,1062,550,328,Endorsed,Endorsed,1085018,29642904,3673332,0,0,0
336450558164992,358440790720512,1790,1790,160,80,Unendorsed,Unendorsed,1183339,0,0,0,241,10000000000
336450558164992,358440790720512,17097,17097,160,80,Unendorsed,Unendorsed,1183300,0,0,0,241,10000000000
358440790720512,384829069787136,2034,1032,550,328,Endorsed,Endorsed,1084924,29642690,3673332,0,0,0
336450558164992,357341279092736,46375,46375,364,284,Unendorsed,Unendorsed,1183030,0,0,0,241,5000000000
336450558164992,357341279092736,9721,9721,364,284,Unendorsed,Unendorsed,1182931,0,0,0,241,5000000000
336450558164992,358440790720512,4835,4835,160,80,Unendorsed,Unendorsed,1182276,0,0,0,241,10000000000
357341279092736,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1963882,29639798,3673332,0,0,0
336450558164992,358440790720512,8850,8850,160,80,Unendorsed,Unendorsed,1181846,0,0,0,241,10000000000
357341279092736,336450558164992,6015,4005,340,200,Unendorsed,Unendorsed,1963760,10641015,4554660,0,241,1000000000
358440790720512,384829069787136,2015,1013,550,328,Endorsed,Endorsed,1083207,29638777,3673332,0,0,0
336450558164992,358440790720512,1727,1727,160,80,Unendorsed,Unendorsed,1182754,0,0,0,241,10000000000
358440790720512,384829069787136,2013,1011,550,328,Endorsed,Endorsed,1082469,29637093,3673332,0,0,0
357341279092736,384829069787136,2005,1003,550,328,Endorsed,Endorsed,1963478,29636763,3673332,0,0,0
357341279092736,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1961737,29634572,3673332,0,0,0
336450558164992,358440790720512,2892,2892,160,80,Unendorsed,Unendorsed,1180993,0,0,0,241,10000000000
