incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
421112953503744,415615395364864,37497,36461,368,224,Unendorsed,Unendorsed,14243600568,104660044,2541308,0,241,49997500000
412316860481536,411217348853760,4214,4212,304,224,Unendorsed,NoResources,23942792027,1364326,4052,0,0,0
415615395364864,412316860481536,4539,4539,80,40,Unendorsed,Unendorsed,44766378622,0,0,0,241,50000000000
421112953503744,415615395364864,3288,2286,364,220,Unendorsed,Unendorsed,14242771521,104660571,2430852,0,241,49997500000
412316860481536,415615395364864,1933,933,328,184,Unendorsed,Unendorsed,23935189222,104659293,2186000,0,241,49997500000
415615395364864,412316860481536,1852,1852,80,40,Unendorsed,Unendorsed,44751790175,0,0,0,241,50000000000
412316860481536,415615395364864,21950,20930,368,224,Unendorsed,Unendorsed,23934409180,104660008,2502060,0,241,49997500000
412316860481536,415615395364864,1017,17,328,184,Unendorsed,Unendorsed,23930900471,104659749,2186000,0,241,49997500000
415615395364864,412316860481536,145685,145685,80,40,Unendorsed,Unendorsed,44744748621,0,0,0,241,50000000000
409018325598208,412316860481536,456486,456486,80,40,Unendorsed,Unendorsed,8185311610,0,0,0,241,50000000000
412316860481536,415615395364864,5176,4172,328,184,Unendorsed,Unendorsed,23929841985,104660363,2194744,0,241,49997500000
421112953503744,415615395364864,1025,25,328,184,Unendorsed,Unendorsed,14233848666,104660130,2186000,0,241,49997500000
420013441875968,415615395364864,73252,72180,328,184,Unendorsed,Unendorsed,62591084616,104660886,2343392,0,241,49997500000
412316860481536,409018325598208,3508,2506,200,120,Unendorsed,Unendorsed,23918618519,12302177,1335666,0,241,12500000000
421112953503744,415615395364864,3741,2739,364,220,Unendorsed,Unendorsed,14227892221,104658550,2430852,0,241,49997500000
420013441875968,415615395364864,2206,1205,408,264,Unendorsed,Unendorsed,62566527120,104658535,2722720,0,241,49997500000
409018325598208,412316860481536,5596,5596,80,40,Unendorsed,Unendorsed,8180233419,0,0,0,241,50000000000
