incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
400222232576000,381530534903808,5181,4179,264,120,Endorsed,Endorsed,969122,58457235,1763520,0,241,25000000000
381530534903808,369435906998272,1645,645,510,366,Unendorsed,Unendorsed,21728473,21240282,3400000,0,241,10000000000
415615395364864,414515883737088,16956,14919,572,432,Unendorsed,Unendorsed,49181894,89409868,7767081,0,241,49997500000
414515883737088,394724674437120,2270,1270,344,200,Unendorsed,Unendorsed,37303157,42229587,2293000,0,241,50000000000
399122720948224,415615395364864,4356,4353,229,189,Unendorsed,Unendorsed,17005579,85142085,4578,0,241,49997500000
414515883737088,415615395364864,2768,2766,229,189,Unendorsed,Unendorsed,37304842,85141846,3052,0,241,49997500000
414515883737088,381530534903808,91398,90353,264,120,Unendorsed,Unendorsed,37303529,58456948,1839200,0,241,25000000000
345246651187200,414515883737088,4550,2544,572,432,Unendorsed,Unendorsed,815470,89411176,7648878,0,241,49997500000
414515883737088,381530534903808,1653,653,264,120,Unendorsed,Unendorsed,37304076,58457666,1760000,0,241,25000000000
394724674437120,345246651187200,16040,15033,264,120,Unendorsed,Unendorsed,15093561,3116334,1772320,0,241,750000000
414515883737088,415615395364864,11014,11006,120,80,Unendorsed,Unendorsed,37303645,85140850,6400,0,241,49997500000
415615395364864,381530534903808,271613,270479,264,120,Unendorsed,Unendorsed,49174093,58458414,1995840,0,241,25000000000
414515883737088,415615395364864,4697,4694,229,189,Unendorsed,Unendorsed,37301714,85140490,4578,0,241,49997500000
381530534903808,414515883737088,10320,8300,220,80,Unendorsed,Unendorsed,21727252,89412070,2961320,0,241,49997500000
414515883737088,394724674437120,4046,3045,344,200,Unendorsed,Unendorsed,37302357,42229652,2295293,0,241,50000000000
414515883737088,381530534903808,1280,280,264,120,Unendorsed,Unendorsed,37297486,58458413,1760000,0,241,25000000000
399122720948224,415615395364864,1928,1927,229,189,Unendorsed,Unendorsed,16998339,85139079,1526,0,241,49997500000
415615395364864,399122720948224,22509,21488,224,80,Unendorsed,Unendorsed,49155967,100615686,1524353,0,241,50000000000
399122720948224,381530534903808,1588,588,264,120,Unendorsed,Unendorsed,16996395,58458539,1760000,0,241,25000000000
415615395364864,414515883737088,18539,16498,220,80,Unendorsed,Unendorsed,49154466,89411137,2992106,0,241,49997500000
415615395364864,399122720948224,2387,1386,224,80,Unendorsed,Unendorsed,49153984,100616195,1494493,0,241,50000000000
415615395364864,381530534903808,82098,81058,264,120,Unendorsed,Unendorsed,49154410,58459081,1830400,0,241,25000000000
414515883737088,415615395364864,2649,2648,229,189,Unendorsed,Unendorsed,37288447,85136816,1526,0,241,49997500000
399122720948224,415615395364864,5668,5664,229,189,Unendorsed,Unendorsed,16995441,85136610,6104,0,241,49997500000
394724674437120,369435906998272,1992044,1990051,344,200,Unendorsed,Unendorsed,15083097,21239532,4569949,0,241,10000000000
381530534903808,399122720948224,10546,9537,224,80,Unendorsed,Unendorsed,21715971,100614294,1506437,0,241,50000000000
381530534903808,415615395364864,208110,207955,229,189,Unendorsed,Unendorsed,21716227,85134856,236530,0,241,49997500000
414515883737088,415615395364864,1292,1292,120,80,Unendorsed,Unendorsed,37277415,85134876,0,0,241,49997500000
414515883737088,415615395364864,2149423223,2147812364,332,292,Unendorsed,NoResources,37275476,85134507,3564830967,0,241,49997500000
415615395364864,351843720953856,17837,16829,184,40,Unendorsed,Unendorsed,49135615,6712199,1235808,0,241,500000000
415615395364864,381530534903808,45199,44177,264,120,Unendorsed,Unendorsed,49133705,58457850,1798720,0,241,25000000000
415615395364864,414515883737088,3326,1323,220,80,Unendorsed,Unendorsed,49133084,89408985,2936398,0,241,49997500000
415615395364864,399122720948224,60373,59314,224,80,Unendorsed,Unendorsed,49133259,100613257,1581087,0,241,50000000000
394724674437120,369435906998272,1529,529,510,366,Unendorsed,Unendorsed,15080925,21241037,3400000,0,241,10000000000
415615395364864,414515883737088,2258,258,220,80,Unendorsed,Unendorsed,49132704,89410466,2932000,0,241,49997500000
415615395364864,399122720948224,12289,11278,224,80,Unendorsed,Unendorsed,49133204,100613785,1509423,0,241,50000000000
415615395364864,414515883737088,2200,200,220,80,Unendorsed,Unendorsed,49130064,89411608,2932000,0,241,49997500000
399122720948224,415615395364864,54228,54188,229,189,Unendorsed,Unendorsed,16987442,85132141,61040,0,241,49997500000
399122720948224,381530534903808,1002,2,264,120,Unendorsed,Unendorsed,16987411,58457569,1760000,0,241,25000000000
381530534903808,415615395364864,6164,6160,120,80,Unendorsed,Unendorsed,21708981,85131972,3200,0,241,49997500000
415615395364864,381530534903808,13372,12366,224,80,Unendorsed,Unendorsed,49126953,58458297,1501958,0,241,25000000000
415615395364864,399122720948224,2410,1409,304,160,Unendorsed,Unendorsed,49124221,100612570,2028026,0,241,50000000000
399122720948224,381530534903808,33676,32660,264,120,Unendorsed,Unendorsed,16984104,58458042,1788160,0,241,25000000000
415615395364864,414515883737088,6613,4602,572,432,Unendorsed,Unendorsed,49115685,89410813,7667943,0,241,49997500000
415615395364864,351843720953856,22575,21565,184,40,Unendorsed,Unendorsed,49114993,6712811,1238260,0,241,500000000
414515883737088,369435906998272,86274,85232,510,366,Unendorsed,Unendorsed,37254434,21240937,3542800,0,241,10000000000
415615395364864,381530534903808,1001,1,264,120,Unendorsed,Unendorsed,49112597,58458397,1760000,0,241,25000000000
394724674437120,381530534903808,12415,11410,224,80,Unendorsed,Unendorsed,15072019,58459254,1500465,0,241,25000000000
399122720948224,415615395364864,3619,3617,120,80,Unendorsed,Unendorsed,16982282,85128753,1600,0,241,49997500000
381530534903808,399122720948224,20495,19476,224,80,Unendorsed,Unendorsed,21701532,100610399,1521367,0,241,50000000000
415615395364864,399122720948224,7731,6725,224,80,Unendorsed,Unendorsed,49110141,100610310,1501958,0,241,50000000000
399122720948224,381530534903808,77256,76218,264,120,Unendorsed,Unendorsed,16982377,58459983,1826880,0,241,25000000000
381530534903808,415615395364864,197057,196910,229,189,Unendorsed,Unendorsed,21702817,85128312,224322,0,241,49997500000
414515883737088,415615395364864,1014,1014,229,189,Unendorsed,Unendorsed,37251694,85128300,0,0,241,49997500000
415615395364864,381530534903808,124257681,124194708,264,120,Unendorsed,Unendorsed,49107143,58460684,110832480,0,241,25000000000
