incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
384829069787136,400222232576000,1075,75,328,184,Endorsed,NoReputation,2263793,70618948,2186000,70359080,241,50000000000
384829069787136,400222232576000,1014,14,328,184,Endorsed,NoReputation,2263639,70618547,2186000,70359080,241,50000000000
384829069787136,400222232576000,1018,18,328,184,Endorsed,NoReputation,2263358,70617818,2186000,70359080,241,50000000000
411217348853760,385928581414912,2057,1055,422,200,Endorsed,Endorsed,1805296,10590204,2818626,0,241,1000000000
384829069787136,400222232576000,1016,16,328,184,Endorsed,NoReputation,2263115,70617186,2186000,70359080,241,50000000000
384829069787136,400222232576000,1001,1,328,184,Endorsed,NoReputation,2262718,70616154,2186000,70359080,241,50000000000
335351046537216,411217348853760,2997,1994,411,189,Endorsed,NoReputation,1936962,2138369,2748220,0,241,12500000000
335351046537216,400222232576000,1010,10,328,184,Endorsed,NoReputation,1936929,70616027,2186000,70359080,241,50000000000
384829069787136,400222232576000,1043,43,328,184,Endorsed,NoReputation,2262489,70615559,2186000,70359080,241,50000000000
400222232576000,335351046537216,1147,147,384,240,Endorsed,NoReputation,4132171,2955819,2560000,0,241,25000000000
411217348853760,373833953509376,2284,1783,224,80,Endorsed,Endorsed,1805562,8878593,747993,5915266,241,42401858500
384829069787136,400222232576000,1002,2,328,184,Endorsed,NoReputation,2262065,70614456,2186000,70359080,241,50000000000
384829069787136,335351046537216,6495,5490,344,200,Endorsed,NoReputation,2261739,2955741,2304465,0,241,25000000000
411217348853760,373833953509376,10797,10287,224,80,Endorsed,Endorsed,1805407,8878826,761430,5915266,241,42401858500
411217348853760,335351046537216,1005,5,384,240,Endorsed,NoReputation,1805798,2955702,2560000,0,241,25000000000
335351046537216,400222232576000,1010,10,328,184,Endorsed,NoReputation,1935634,70612088,2186000,70359080,241,50000000000
384829069787136,400222232576000,1043,43,328,184,Endorsed,NoReputation,2260824,70611227,2186000,70359080,241,50000000000
411217348853760,385928581414912,23080,22036,422,200,Endorsed,Endorsed,1804998,10590075,2936772,0,241,1000000000
384829069787136,400222232576000,1097,97,328,184,Endorsed,NoReputation,2260287,70609828,2186000,70359080,241,50000000000
385928581414912,400222232576000,344151,342809,328,184,Endorsed,NoReputation,1390210,70609468,2933612,70359080,241,50000000000
384829069787136,373833953509376,2893,2391,224,80,Endorsed,NoReputation,2260132,8878880,749486,5915266,241,42401858500
411217348853760,384829069787136,2751,750,220,80,Endorsed,NoReputation,1805766,18312555,2933466,14104912,241,500000000
335351046537216,400222232576000,1113,113,328,184,Endorsed,NoReputation,1934475,70608563,2186000,70359080,241,50000000000
411217348853760,373833953509376,27401,26875,224,80,Endorsed,Endorsed,1805577,8878770,785318,5915266,241,42401858500
384829069787136,400222232576000,1023,23,328,184,Endorsed,NoReputation,2259762,70608462,2186000,70359080,241,50000000000
385928581414912,400222232576000,912775,910866,408,264,Endorsed,NoReputation,1389941,70608328,5192480,70359080,241,50000000000
411217348853760,384829069787136,163503,161101,220,80,Endorsed,NoReputation,1806035,18312337,3521332,14104912,241,500000000
384829069787136,400222232576000,1083,83,328,184,Endorsed,NoReputation,2259691,70608277,2186000,70359080,241,50000000000
385928581414912,400222232576000,6928,5923,328,184,Endorsed,NoReputation,1389884,70608085,2196930,70359080,241,50000000000
384829069787136,400222232576000,1006,6,328,184,Endorsed,NoReputation,2259373,70607450,2186000,70359080,241,50000000000
384829069787136,400222232576000,1123,123,328,184,Endorsed,NoReputation,2259116,70606781,2186000,70359080,241,50000000000
400222232576000,335351046537216,1986,986,384,240,Endorsed,NoReputation,4125897,2955445,2560000,0,241,25000000000
411217348853760,373833953509376,6095,5590,224,80,Endorsed,Endorsed,1805459,8879032,753965,5915266,241,42401858500
411217348853760,385928581414912,4476,3470,726,504,Endorsed,Endorsed,1805902,10590546,4869040,0,241,1000000000
400222232576000,368336395370496,5102,5102,250,170,Endorsed,NoReputation,4125653,443690,0,0,241,1500000000
411217348853760,385928581414912,26880,25829,422,200,Endorsed,Endorsed,1806773,10591487,2956463,0,241,1000000000
400222232576000,335351046537216,1154,154,384,240,Endorsed,NoReputation,4124907,2955386,2560000,0,241,25000000000
384829069787136,400222232576000,1001,1,328,184,Endorsed,NoReputation,2258421,70604972,2186000,70359080,241,50000000000
373833953509376,400222232576000,1016,16,328,184,Endorsed,NoReputation,639661,70604626,2186000,70359080,241,50000000000
411217348853760,373833953509376,275461,274687,224,80,Endorsed,Endorsed,1807378,8879273,1155582,5915266,241,42401858500
373833953509376,400222232576000,1029,29,328,184,Endorsed,NoReputation,640259,70603004,2186000,70359080,241,50000000000
384829069787136,400222232576000,1015,15,328,184,Endorsed,NoReputation,2257434,70602401,2186000,70359080,241,50000000000
384829069787136,400222232576000,1009,9,328,184,Endorsed,NoReputation,2257046,70601390,2186000,70359080,241,50000000000
400222232576000,335351046537216,1002,2,384,240,Endorsed,NoReputation,4122109,2955219,2560000,0,241,25000000000
385928581414912,400222232576000,57331,56275,328,184,Endorsed,NoReputation,1390220,70600798,2308416,70359080,241,50000000000
411217348853760,385928581414912,4170,3164,726,504,Endorsed,Endorsed,1806865,10591691,4869040,0,241,1000000000
411217348853760,385928581414912,4169,3163,726,504,Endorsed,Endorsed,1807658,10592593,4869040,0,241,1000000000
384829069787136,400222232576000,1014,14,328,184,Endorsed,NoReputation,2256129,70598999,2186000,70359080,241,50000000000
384829069787136,400222232576000,1068,68,328,184,Endorsed,NoReputation,2255921,70598457,2186000,70359080,241,50000000000
384829069787136,400222232576000,1039,39,328,184,Endorsed,NoReputation,2255676,70597817,2186000,70359080,241,50000000000
384829069787136,400222232576000,1005,5,328,184,Endorsed,NoReputation,2255569,70597538,2186000,70359080,241,50000000000
411217348853760,385928581414912,63180,62056,342,120,Endorsed,Endorsed,1807901,10593226,2562720,0,241,1000000000
411217348853760,385928581414912,4847,3840,726,504,Endorsed,Endorsed,1807422,10592992,4873880,0,241,1000000000
385928581414912,400222232576000,6387,5382,408,264,Endorsed,NoReputation,1391887,70595075,2733600,70359080,241,50000000000
411217348853760,373833953509376,101114,100514,224,80,Endorsed,Endorsed,1808237,8878845,895800,5915266,241,42401858500
384829069787136,400222232576000,1012,12,328,184,Endorsed,NoReputation,2254487,70594715,2186000,70359080,241,50000000000
385928581414912,400222232576000,1151,151,328,184,Endorsed,NoReputation,1391793,70594678,2186000,70359080,241,50000000000
384829069787136,400222232576000,1020,20,328,184,Endorsed,NoReputation,2254469,70594668,2186000,70359080,241,50000000000
